,timestamp,power_kw,airflow_m3s,water_pressure_kpa,water_flow_lps,temperature_c,vibration_level,sound_event,system_status,sensor_source
294,2026-07-13 06:00:00,49.0,4.625,337.027,2.112,19.107,0.125,normal,stable,original
295,2026-07-13 07:00:00,46.06,4.257,362.638,2.085,18.624,0.166,normal,stable,original
296,2026-07-13 08:00:00,50.519,4.815,349.525,2.238,18.84,0.163,normal,stable,original
297,2026-07-13 09:00:00,48.86,4.608,358.178,2.056,18.602,0.192,normal,stable,original
298,2026-07-13 10:00:00,50.276,4.785,350.34,2.14,19.538,0.17,normal,stable,original
299,2026-07-13 11:00:00,49.763,4.72,350.357,2.148,19.011,0.105,normal,stable,original
300,2026-07-13 12:00:00,45.679,4.21,361.259,2.0,19.951,0.182,normal,stable,original
301,2026-07-13 13:00:00,46.431,4.304,343.807,2.249,18.97,0.12,normal,stable,original
302,2026-07-13 14:00:00,50.092,4.762,351.153,2.074,18.646,0.138,normal,stable,original
303,2026-07-13 15:00:00,49.709,4.714,344.453,1.987,18.243,0.158,normal,stable,original
304,2026-07-13 16:00:00,47.941,4.493,344.786,2.18,18.098,0.21,normal,stable,original
305,2026-07-13 17:00:00,48.329,4.541,346.29,1.965,18.208,0.243,normal,stable,original
306,2026-07-13 18:00:00,51.577,4.947,352.666,2.104,19.134,0.168,normal,stable,original
307,2026-07-13 19:00:00,46.344,4.293,344.255,2.099,19.254,0.145,normal,stable,original
308,2026-07-13 20:00:00,49.532,4.691,365.069,2.263,18.209,0.166,normal,stable,original
309,2026-07-13 21:00:00,47.434,4.429,339.265,2.171,19.448,0.177,normal,stable,original
310,2026-07-13 22:00:00,47.39,4.424,347.758,2.096,18.758,0.14,normal,stable,original
311,2026-07-13 23:00:00,51.077,4.885,344.723,2.223,19.073,0.204,normal,stable,original
312,2026-07-14 00:00:00,50.311,4.789,367.364,2.309,19.806,0.157,normal,stable,original
313,2026-07-14 01:00:00,50.278,4.785,352.359,2.184,19.448,0.165,normal,stable,original
314,2026-07-14 02:00:00,51.655,4.957,362.382,2.102,18.866,0.17,normal,stable,original
315,2026-07-14 03:00:00,48.059,4.507,332.173,1.903,18.554,0.163,normal,stable,original
316,2026-07-14 04:00:00,49.909,4.739,353.205,1.94,17.924,0.175,normal,stable,original
317,2026-07-14 05:00:00,47.131,4.391,360.676,2.054,18.64,0.131,normal,stable,original
318,2026-07-14 06:00:00,48.908,4.613,350.987,2.009,18.894,0.133,normal,stable,original
319,2026-07-14 07:00:00,47.636,4.454,362.786,2.072,18.506,0.117,normal,stable,original
320,2026-07-14 08:00:00,48.272,4.534,343.793,2.108,18.934,0.163,normal,stable,original
321,2026-07-14 09:00:00,49.666,4.708,366.912,2.179,19.038,0.173,normal,stable,original
322,2026-07-14 10:00:00,45.709,4.214,377.587,2.089,18.888,0.164,normal,stable,original
323,2026-07-14 11:00:00,53.859,5.232,345.646,2.173,18.675,0.2,normal,stable,original
324,2026-07-14 12:00:00,45.183,4.148,344.654,2.11,19.084,0.15,normal,stable,original
325,2026-07-14 13:00:00,44.6,4.075,367.441,1.804,19.221,0.17,normal,stable,original
326,2026-07-14 14:00:00,51.243,4.905,368.955,1.959,18.455,0.117,normal,stable,original
327,2026-07-14 15:00:00,50.217,4.777,343.726,2.078,19.705,0.138,normal,stable,original
328,2026-07-14 16:00:00,49.748,4.718,344.958,1.919,18.951,0.171,normal,stable,original
329,2026-07-14 17:00:00,49.759,4.72,346.619,2.19,19.009,0.175,normal,stable,original
330,2026-07-14 18:00:00,47.966,4.496,333.867,2.33,19.354,0.141,normal,stable,original
331,2026-07-14 19:00:00,45.488,4.186,338.976,2.283,19.117,0.148,normal,stable,original
332,2026-07-14 20:00:00,48.212,4.527,337.95,2.068,19.477,0.104,normal,stable,original
333,2026-07-14 21:00:00,46.104,4.263,340.786,2.324,19.144,0.139,normal,stable,original
334,2026-07-14 22:00:00,50.73,4.841,349.584,2.122,18.694,0.177,normal,stable,original
335,2026-07-14 23:00:00,47.588,4.449,352.811,2.049,19.181,0.167,normal,stable,original
336,2026-07-15 00:00:00,45.689,4.211,354.485,2.164,18.428,0.17,hum,warning,original
337,2026-07-15 01:00:00,47.1,4.388,334.728,2.036,19.054,0.179,hum,warning,original
338,2026-07-15 02:00:00,49.156,4.645,333.827,2.025,18.983,0.186,hum,warning,original
339,2026-07-15 03:00:00,46.422,4.303,321.66,1.96,18.896,0.281,hum,warning,original
340,2026-07-15 04:00:00,45.698,4.212,315.189,1.923,18.936,0.269,hum,warning,original
341,2026-07-15 05:00:00,48.682,4.585,309.136,1.85,18.059,0.27,hum,warning,original
342,2026-07-15 06:00:00,48.686,4.586,299.517,1.81,18.726,0.312,hum,warning,original
343,2026-07-15 07:00:00,46.581,4.323,280.519,1.736,19.046,0.368,hum,warning,original
344,2026-07-15 08:00:00,46.681,4.335,274.32,1.682,19.08,0.434,hum,warning,original
345,2026-07-15 09:00:00,48.65,4.581,269.108,1.622,18.486,0.441,hum,warning,original
346,2026-07-15 10:00:00,43.945,3.993,249.004,1.578,19.633,0.496,hum,warning,original
347,2026-07-15 11:00:00,44.059,4.007,243.493,1.462,18.567,0.451,hum,warning,original
348,2026-07-15 12:00:00,45.988,4.249,229.552,1.411,19.485,0.489,rattle,critical,original
349,2026-07-15 13:00:00,47.402,4.425,218.389,1.397,19.214,0.556,rattle,critical,original
350,2026-07-15 14:00:00,48.871,4.609,211.295,1.418,18.677,0.574,rattle,critical,original
351,2026-07-15 15:00:00,52.131,5.016,211.403,1.255,19.888,0.613,rattle,critical,original
352,2026-07-15 16:00:00,50.401,4.8,191.207,1.278,18.403,0.622,rattle,critical,original
353,2026-07-15 17:00:00,47.552,4.444,189.85,1.12,19.46,0.619,rattle,critical,original
354,2026-07-15 18:00:00,47.947,4.493,180.486,1.078,19.5,0.689,rattle,critical,original
355,2026-07-15 19:00:00,45.193,4.149,161.081,1.113,18.665,0.667,rattle,critical,original
356,2026-07-15 20:00:00,47.948,4.494,161.095,1.048,19.696,0.712,rattle,critical,original
357,2026-07-15 21:00:00,47.192,4.399,151.66,0.976,18.875,0.746,rattle,critical,original
358,2026-07-15 22:00:00,48.904,4.613,134.124,0.81,19.144,0.802,rattle,critical,original
359,2026-07-15 23:00:00,45.684,4.21,121.759,0.859,19.13,0.813,rattle,critical,original
360,2026-07-16 00:00:00,33.454,2.682,75.433,0.141,14.933,0.984,rattle,failed,original
361,2026-07-16 01:00:00,36.292,3.036,75.855,0.16,15.405,1.016,rattle,failed,original
362,2026-07-16 02:00:00,31.695,2.462,73.754,0.104,15.397,1.038,rattle,failed,original
363,2026-07-16 03:00:00,33.125,2.641,74.9,0.119,14.126,0.988,rattle,failed,original
364,2026-07-16 04:00:00,33.932,2.742,69.686,0.146,15.652,1.017,rattle,failed,original
365,2026-07-16 05:00:00,30.877,2.36,81.451,0.182,14.169,0.934,rattle,failed,original
366,2026-07-16 06:00:00,32.627,2.578,74.977,0.19,15.516,1.019,rattle,failed,original
367,2026-07-16 07:00:00,32.035,2.504,78.728,0.21,15.563,1.051,rattle,failed,original
368,2026-07-16 08:00:00,32.273,2.534,71.994,0.181,14.455,1.007,rattle,failed,original
369,2026-07-16 09:00:00,29.836,2.229,70.191,0.139,14.795,1.078,rattle,failed,original
370,2026-07-16 10:00:00,32.069,2.509,63.453,0.196,14.447,1.025,rattle,failed,original
371,2026-07-16 11:00:00,33.394,2.674,58.806,0.161,14.893,0.895,rattle,failed,original
372,2026-07-16 12:00:00,52.063,5.008,333.448,1.894,18.846,0.155,normal,stable,original
373,2026-07-16 13:00:00,50.686,4.836,341.229,1.858,19.39,0.165,normal,stable,original
374,2026-07-16 14:00:00,54.029,5.254,349.602,2.321,19.655,0.184,normal,stable,original
375,2026-07-16 15:00:00,45.851,4.231,371.535,2.069,19.698,0.193,normal,stable,original
376,2026-07-16 16:00:00,50.442,4.805,343.789,2.0,18.719,0.139,normal,stable,original
377,2026-07-16 17:00:00,48.513,4.564,352.685,2.256,18.895,0.11,normal,stable,original
378,2026-07-16 18:00:00,54.131,5.266,349.803,2.009,18.158,0.138,normal,stable,original
379,2026-07-16 19:00:00,45.737,4.217,364.261,2.374,18.597,0.158,normal,stable,original
380,2026-07-16 20:00:00,45.649,4.206,380.323,2.202,19.482,0.121,normal,stable,original
381,2026-07-16 21:00:00,46.322,4.29,343.63,2.027,19.808,0.121,normal,stable,original
382,2026-07-16 22:00:00,42.053,3.757,344.127,2.424,18.383,0.16,normal,stable,original
383,2026-07-16 23:00:00,46.528,4.316,362.53,2.009,18.704,0.149,normal,stable,original
384,2026-07-17 00:00:00,45.874,4.234,358.183,2.211,18.987,0.151,normal,stable,original
385,2026-07-17 01:00:00,48.421,4.553,372.16,2.145,19.14,0.127,normal,stable,original
386,2026-07-17 02:00:00,48.957,4.62,357.007,2.295,18.595,0.143,normal,stable,original
387,2026-07-17 03:00:00,53.253,5.157,345.688,2.334,19.212,0.122,normal,stable,original
388,2026-07-17 04:00:00,50.661,4.833,357.088,2.105,18.763,0.177,normal,stable,original
389,2026-07-17 05:00:00,46.385,4.298,363.304,1.987,18.993,0.181,normal,stable,original
390,2026-07-17 06:00:00,45.484,4.186,359.846,2.169,19.273,0.095,normal,stable,original
391,2026-07-17 07:00:00,49.377,4.672,356.087,1.998,19.003,0.122,normal,stable,original
392,2026-07-17 08:00:00,44.303,4.038,362.8,2.402,18.782,0.105,normal,stable,original
393,2026-07-17 09:00:00,53.128,5.141,364.032,2.12,18.945,0.13,normal,stable,original
394,2026-07-17 10:00:00,51.302,4.913,366.586,2.045,18.956,0.147,normal,stable,original
395,2026-07-17 11:00:00,46.686,4.336,357.785,2.128,18.815,0.107,normal,stable,original
396,2026-07-17 12:00:00,43.203,3.9,347.995,1.898,18.871,0.122,normal,stable,original
397,2026-07-17 13:00:00,51.791,4.974,351.761,1.954,19.799,0.12,normal,stable,original
398,2026-07-17 14:00:00,47.679,4.46,364.478,2.28,19.28,0.156,normal,stable,original
399,2026-07-17 15:00:00,51.466,4.933,340.197,2.001,18.852,0.152,normal,stable,original
400,2026-07-17 16:00:00,43.536,3.942,354.424,1.943,19.348,0.128,normal,stable,original
401,2026-07-17 17:00:00,46.322,4.29,345.28,2.18,18.833,0.155,normal,stable,original
402,2026-07-17 18:00:00,48.015,4.502,350.345,2.278,19.587,0.134,normal,stable,original
403,2026-07-17 19:00:00,48.132,4.516,365.341,2.208,19.185,0.142,normal,stable,original
404,2026-07-17 20:00:00,46.74,4.342,352.293,2.249,18.946,0.2,normal,stable,original
405,2026-07-17 21:00:00,49.744,4.718,350.557,1.986,19.224,0.19,normal,stable,original
406,2026-07-17 22:00:00,45.011,4.126,333.682,1.887,18.215,0.111,normal,stable,original
407,2026-07-17 23:00:00,47.601,4.45,358.955,2.325,18.437,0.175,normal,stable,original
408,2026-07-18 00:00:00,48.337,4.542,357.746,2.052,18.403,0.174,normal,stable,original
409,2026-07-18 01:00:00,49.44,4.68,375.959,2.062,19.071,0.116,normal,stable,original
410,2026-07-18 02:00:00,49.993,4.749,346.307,2.299,19.866,0.175,normal,stable,original
411,2026-07-18 03:00:00,44.851,4.106,352.63,2.183,20.116,0.196,normal,stable,original
412,2026-07-18 04:00:00,43.704,3.963,352.993,2.168,19.319,0.116,normal,stable,original
413,2026-07-18 05:00:00,51.577,4.947,368.929,2.425,19.25,0.122,normal,stable,original
414,2026-07-18 06:00:00,48.93,4.616,348.856,2.003,18.099,0.181,normal,stable,original
415,2026-07-18 07:00:00,45.904,4.238,,2.239,18.729,0.158,normal,stable,original
416,2026-07-18 08:00:00,52.343,5.043,357.295,2.109,18.606,0.167,normal,stable,original
417,2026-07-18 09:00:00,48.324,4.54,352.239,2.14,18.69,0.16,normal,stable,original
418,2026-07-18 10:00:00,51.302,4.913,344.643,2.329,18.916,0.162,normal,stable,original
419,2026-07-18 11:00:00,48.189,4.524,352.329,2.176,18.764,0.11,normal,stable,original
420,2026-07-18 12:00:00,53.77,5.221,362.884,2.181,18.01,0.181,normal,stable,original
421,2026-07-18 13:00:00,52.915,5.114,337.682,2.261,19.374,0.185,normal,stable,original
422,2026-07-18 14:00:00,47.303,4.413,351.596,2.045,18.464,0.143,normal,stable,original
423,2026-07-18 15:00:00,50.72,4.84,341.599,1.974,19.12,0.149,normal,stable,original
424,2026-07-18 16:00:00,49.807,4.726,364.341,1.943,20.037,0.104,normal,stable,original
425,2026-07-18 17:00:00,51.832,4.979,331.722,1.805,18.54,0.165,normal,stable,original
426,2026-07-18 18:00:00,45.298,4.162,343.293,2.408,17.735,0.167,normal,stable,original
427,2026-07-18 19:00:00,49.921,4.74,354.527,1.935,18.857,0.148,normal,stable,original
428,2026-07-18 20:00:00,50.964,4.87,368.786,2.067,19.55,0.184,normal,stable,original
429,2026-07-18 21:00:00,43.076,3.884,349.211,2.058,19.979,0.14,normal,stable,original
430,2026-07-18 22:00:00,44.687,3.086,343.338,2.146,18.385,0.367,hum,warning,original
431,2026-07-18 23:00:00,42.29,2.786,372.574,2.222,19.248,0.319,hum,warning,original
432,2026-07-19 00:00:00,47.246,3.406,332.624,2.229,18.767,0.349,hum,warning,original
433,2026-07-19 01:00:00,50.009,3.751,323.614,2.013,18.947,0.345,hum,warning,original
434,2026-07-19 02:00:00,52.207,4.026,355.28,2.075,20.322,0.357,hum,warning,original
435,2026-07-19 03:00:00,48.207,3.526,343.975,2.142,18.249,0.339,hum,warning,original
436,2026-07-19 04:00:00,52.56,4.07,337.745,2.063,19.127,0.346,hum,warning,original
437,2026-07-19 05:00:00,44.136,3.017,358.5,2.341,19.234,0.375,hum,warning,original
438,2026-07-19 06:00:00,43.231,2.904,352.926,2.174,19.543,0.337,hum,warning,original
439,2026-07-19 07:00:00,47.844,3.481,343.231,2.21,19.049,0.302,hum,warning,original
440,2026-07-19 08:00:00,49.075,3.634,334.636,2.199,19.154,0.402,hum,warning,original
441,2026-07-19 09:00:00,47.908,3.489,360.469,2.276,18.804,0.391,hum,warning,original
442,2026-07-19 10:00:00,42.211,2.776,357.802,2.127,19.135,0.311,hum,warning,original
443,2026-07-19 11:00:00,47.75,3.469,348.81,1.905,18.828,0.371,hum,warning,original
444,2026-07-19 12:00:00,44.347,3.043,372.16,2.16,19.311,0.335,hum,warning,original
445,2026-07-19 13:00:00,49.875,3.734,337.159,2.002,18.815,0.358,hum,warning,original
446,2026-07-19 14:00:00,49.026,3.628,331.694,2.021,19.189,0.359,hum,warning,original
447,2026-07-19 15:00:00,45.368,3.171,341.697,2.188,18.985,0.343,hum,warning,original
448,2026-07-19 16:00:00,46.561,3.32,349.453,2.286,19.563,0.326,hum,warning,original
449,2026-07-19 17:00:00,45.034,3.129,352.92,2.103,18.974,0.329,hum,warning,original
450,2026-07-19 18:00:00,47.824,3.628,357.105,2.196,18.113,0.323,hum,warning,barry_j_
451,2026-07-19 19:00:00,50.674,3.984,364.225,2.405,19.631,0.325,hum,warning,barry_j_
452,2026-07-19 20:00:00,45.24,3.305,344.982,2.186,18.547,0.348,hum,warning,barry_j_
453,2026-07-19 21:00:00,49.411,3.826,377.325,2.54,18.673,0.329,hum,warning,barry_j_
454,2026-07-19 22:00:00,46.515,3.464,359.014,2.235,18.702,0.37,hum,warning,barry_j_
455,2026-07-19 23:00:00,45.78,3.372,373.408,1.886,19.687,0.395,hum,warning,barry_j_
456,2026-07-20 00:00:00,47.7,3.613,364.113,2.263,17.932,0.333,hum,warning,barry_j_
457,2026-07-20 01:00:00,45.101,3.288,365.481,2.207,20.569,0.357,hum,warning,barry_j_
458,2026-07-20 02:00:00,46.45,3.456,366.837,2.343,19.528,0.365,hum,warning,barry_j_
459,2026-07-20 03:00:00,44.646,3.231,365.373,2.251,19.112,0.364,hum,warning,barry_j_
460,2026-07-20 04:00:00,53.501,5.338,367.713,2.129,18.973,0.152,normal,stable,barry_j_
461,2026-07-20 05:00:00,48.099,4.662,375.95,1.966,19.143,0.172,normal,stable,barry_j_
462,2026-07-20 06:00:00,46.041,4.405,362.358,2.119,19.261,0.164,normal,stable,barry_j_
463,2026-07-20 07:00:00,48.599,4.725,368.508,2.022,19.323,0.113,normal,stable,barry_j_
464,2026-07-20 08:00:00,47.685,4.611,358.923,2.063,19.278,0.176,normal,stable,barry_j_
465,2026-07-20 09:00:00,47.381,4.573,377.281,2.238,19.045,0.177,normal,stable,barry_j_
466,2026-07-20 10:00:00,49.72,4.865,351.883,2.4,18.901,0.127,normal,stable,barry_j_
467,2026-07-20 11:00:00,50.121,4.915,381.611,2.209,18.924,0.151,normal,stable,barry_j_
468,2026-07-20 12:00:00,46.515,4.464,359.518,1.971,18.903,0.17,normal,stable,barry_j_
469,2026-07-20 13:00:00,46.388,4.448,342.831,2.217,19.567,0.144,normal,stable,barry_j_
470,2026-07-20 14:00:00,47.23,4.554,361.537,2.329,19.297,0.182,normal,stable,barry_j_
471,2026-07-20 15:00:00,41.555,3.844,351.827,2.059,17.53,0.221,normal,stable,barry_j_
472,2026-07-20 16:00:00,43.757,4.12,370.088,2.13,19.328,0.126,normal,stable,barry_j_
473,2026-07-20 17:00:00,51.827,5.128,352.169,2.152,19.097,0.109,normal,stable,barry_j_
474,2026-07-20 18:00:00,52.606,5.226,354.646,2.032,18.991,0.159,normal,stable,barry_j_
475,2026-07-20 19:00:00,47.303,4.563,337.326,2.247,18.806,0.172,normal,stable,barry_j_
476,2026-07-20 20:00:00,49.614,4.852,354.572,2.132,19.562,0.143,normal,stable,barry_j_
477,2026-07-20 21:00:00,48.872,4.759,330.913,2.213,19.474,0.194,normal,stable,barry_j_
478,2026-07-20 22:00:00,56.621,5.728,340.993,2.017,18.614,0.11,normal,stable,barry_j_
479,2026-07-20 23:00:00,51.135,5.042,369.125,2.084,19.204,0.171,normal,stable,barry_j_
480,2026-07-21 00:00:00,47.642,4.605,369.43,2.258,18.514,0.132,normal,stable,barry_j_
481,2026-07-21 01:00:00,45.324,4.316,365.105,2.094,18.31,0.202,normal,stable,barry_j_
482,2026-07-21 02:00:00,43.502,4.088,348.396,2.409,18.687,0.21,normal,stable,barry_j_
483,2026-07-21 03:00:00,48.57,4.721,359.427,2.09,19.431,0.127,normal,stable,barry_j_
484,2026-07-21 04:00:00,45.882,4.385,359.957,2.184,19.477,0.134,normal,stable,barry_j_
485,2026-07-21 05:00:00,44.018,4.152,346.1,2.29,19.257,0.176,normal,stable,barry_j_
486,2026-07-21 06:00:00,46.19,4.424,378.041,1.937,19.363,0.138,normal,stable,barry_j_
487,2026-07-21 07:00:00,44.972,4.271,370.528,1.886,19.258,0.149,normal,stable,barry_j_
488,2026-07-21 08:00:00,52.724,5.24,357.348,1.921,18.679,0.151,normal,stable,barry_j_
489,2026-07-21 09:00:00,50.469,4.959,360.323,2.339,19.216,0.092,normal,stable,barry_j_
490,2026-07-21 10:00:00,47.978,4.647,362.501,2.067,19.4,0.15,normal,stable,barry_j_
491,2026-07-21 11:00:00,52.144,5.168,335.499,2.534,19.377,0.129,normal,stable,barry_j_
492,2026-07-21 12:00:00,48.217,4.677,357.034,2.065,19.594,0.135,normal,stable,barry_j_
493,2026-07-21 13:00:00,45.588,4.349,351.816,2.178,19.354,0.193,normal,stable,barry_j_
494,2026-07-21 14:00:00,52.265,5.183,347.981,2.381,19.176,0.112,normal,stable,barry_j_
495,2026-07-21 15:00:00,49.509,4.839,356.627,2.451,19.535,0.174,normal,stable,barry_j_
496,2026-07-21 16:00:00,45.096,4.287,381.572,2.459,18.987,0.142,normal,stable,barry_j_
497,2026-07-21 17:00:00,47.467,4.583,367.69,2.331,18.559,0.142,normal,stable,barry_j_
498,2026-07-21 18:00:00,45.548,4.344,353.146,2.304,18.918,0.174,normal,stable,barry_j_
499,2026-07-21 19:00:00,44.128,4.166,366.871,2.239,18.628,0.16,normal,stable,barry_j_
